Lemma,L_appearances,Clean Value,CV_appearances,T_L_appearances,P_L_appearances,P_CV_appearances
dannūtu I,7,dan-nu-us-su,1,194888,3.5918067E-05,0.14285715
dannūtu I,7,dan-nu-ti-šu₂,1,194888,3.5918067E-05,0.14285715
dannūtu I,7,dan-nu-ti-šu,1,194888,3.5918067E-05,0.14285715
mitluktu I,2,mit-lu-uk-ti,1,194888,1.0262304E-05,0.5
mitluktu I,2,mit-lu-ka-a-te,1,194888,1.0262304E-05,0.5
munawwiru I,7,mu-nam-mir,4,194888,3.5918067E-05,0.5714286
munawwiru I,7,mu-nam-mi-rat,1,194888,3.5918067E-05,0.14285715
munawwiru I,7,mu-na-mi-ir,1,194888,3.5918067E-05,0.14285715
munawwiru I,7,mu-nam-mir-ti,1,194888,3.5918067E-05,0.14285715
Ištaran I,3,AN.GAL,1,194888,1.5393456E-05,0.33333334
Ištaran I,3,AN.{iš-ta-ra-an}GAL,1,194888,1.5393456E-05,0.33333334
Ištaran I,3,{d}ištaran,1,194888,1.5393456E-05,0.33333334
Šuqamunu I,1,{d}šu-qa-mu-nu,1,194888,5.131152E-06,1
pišannu I,7,pi-sa-an-nu,1,194888,3.5918067E-05,0.14285715
pišannu I,7,{gi}PISAN,3,194888,3.5918067E-05,0.42857143
pišannu I,7,pi-sa-an,1,194888,3.5918067E-05,0.14285715
pišannu I,7,pi-sa-an-ni,2,194888,3.5918067E-05,0.2857143
mubarrû I,1,{lu₂}mu-bar-ru-u,1,194888,5.131152E-06,1
zazakku I,2,{lu₂}za-zak-ku,1,194888,1.0262304E-05,0.5
zazakku I,2,za-zak-ku,1,194888,1.0262304E-05,0.5
Marduku I,1,{m}maš-tuk-ku,1,194888,5.131152E-06,1
nišertu I,2,ni-šer₃-tu₄,1,194888,1.0262304E-05,0.5
nišertu I,2,niš-rat,1,194888,1.0262304E-05,0.5
 'Magic']]",1191, ['CANONICAL',1191,194888,0.0061112023,1
KA.DUH.U₃.DA,1,KA.DUH.U₃.DA,1,194888,5.131152E-06,1
BAL-tu₂,1,BAL-tu₂,1,194888,5.131152E-06,1
MAŠ.MAŠ,6,MAŠ.MAŠ,6,194888,3.0786912E-05,1
i-nu,1,i-nu,1,194888,5.131152E-06,1
nap-har,4,nap-har,4,194888,2.0524609E-05,1
a-sim,1,a-sim,1,194888,5.131152E-06,1
e-til,1,e-til,1,194888,5.131152E-06,1
ir-ta,1,ir-ta,1,194888,5.131152E-06,1
ra-šub-ba-ta,1,ra-šub-ba-ta,1,194888,5.131152E-06,1
kanašû I,4,{u₂}GANA₂.ZI{sar},1,194888,2.0524609E-05,0.25
kanašû I,4,ka-na-šu-ut-tu₄{sar},1,194888,2.0524609E-05,0.25
kanašû I,4,{u₂}GANA₂.ZI,1,194888,2.0524609E-05,0.25
kanašû I,4,GANA₂.ZI{sar},1,194888,2.0524609E-05,0.25
hīpu I,10,GAZ,6,194888,5.1311523E-05,0.6
hīpu I,10,hi-ip,3,194888,5.1311523E-05,0.3
hīpu I,10,he-ep,1,194888,5.1311523E-05,0.1
supālu I,7,{u₂}su-pa-lam,1,194888,3.5918067E-05,0.14285715
supālu I,7,su-pa-lu,1,194888,3.5918067E-05,0.14285715
supālu I,7,{u₂}su-pa-lu,2,194888,3.5918067E-05,0.2857143
supālu I,7,{u₂}su-pa-li,2,194888,3.5918067E-05,0.2857143
supālu I,7,{u₂}KI.{d}NANNA,1,194888,3.5918067E-05,0.14285715
duhnu I,2,{u₂}duh-ni,2,194888,1.0262304E-05,1
Ešarra I,6,e₂-šar₂-ra,5,194888,3.0786912E-05,0.8333333
Ešarra I,6,e₂-šar₂@v-ra,1,194888,3.0786912E-05,0.16666667
Alalu I,2,{d}a-la-la,2,194888,1.0262304E-05,1
palāku I,3,mu-pal-lik,1,194888,1.5393456E-05,0.33333334
palāku I,3,pa-la-ku,1,194888,1.5393456E-05,0.33333334
palāku I,3,ip-pa-al-ku,1,194888,1.5393456E-05,0.33333334
pilku II,1,pil-ki,1,194888,5.131152E-06,1
rasābu I,4,ra-sib,1,194888,2.0524609E-05,0.25
rasābu I,4,u₂-ras-sip-šu₂,1,194888,2.0524609E-05,0.25
rasābu I,4,i-ra-sip,1,194888,2.0524609E-05,0.25
rasābu I,4,u₂-ra-as-sa-bi,1,194888,2.0524609E-05,0.25
qardamu I,2,qar-da-mu,2,194888,1.0262304E-05,1
ašṭu I,7,aš₂-ṭu-tu₄,1,194888,3.5918067E-05,0.14285715
ašṭu I,7,aš₂-ṭa,1,194888,3.5918067E-05,0.14285715
ašṭu I,7,aš₂-ṭu,3,194888,3.5918067E-05,0.42857143
ašṭu I,7,aš-ṭa-a-ti,1,194888,3.5918067E-05,0.14285715
ašṭu I,7,aš₂-ṭa-a-ti,1,194888,3.5918067E-05,0.14285715
Asaralim I,1,{d}asar-alim,1,194888,5.131152E-06,1
šipkātu I,1,šip-kat,1,194888,5.131152E-06,1
Mami I,2,{d}ma-mi,2,194888,1.0262304E-05,1
qan ṭuppi I,3,GI-ṭup-pi-ka,1,194888,1.5393456E-05,0.33333334
qan ṭuppi I,3,GI-ṭup-pu,1,194888,1.5393456E-05,0.33333334
qan ṭuppi I,3,qa-an-ṭup-pi-MEŠ,1,194888,1.5393456E-05,0.33333334
giskimmu I,2,gis-kim-mu,1,194888,1.0262304E-05,0.5
giskimmu I,2,GISKIM-MEŠ,1,194888,1.0262304E-05,0.5
ka,8,ka,8,194888,4.1049218E-05,1
hu-bu-ul,1,hu-bu-ul,1,194888,5.131152E-06,1
ar-ha-ti-šu,1,ar-ha-ti-šu,1,194888,5.131152E-06,1
i-ta-di-in,1,i-ta-di-in,1,194888,5.131152E-06,1
mi-ma-ma,1,mi-ma-ma,1,194888,5.131152E-06,1
a-ta,2,a-ta,2,194888,1.0262304E-05,1
i-la-kam,1,i-la*-kam,1,194888,5.131152E-06,1
ši,1,ši,1,194888,5.131152E-06,1
Asidu I,1,a-si-du,1,194888,5.131152E-06,1
ziqpu I,14,ziq-pi,10,194888,7.183613E-05,0.71428573
ziqpu I,14,ziq-pi-MEŠ,1,194888,7.183613E-05,0.071428575
ziqpu I,14,zi-qip,2,194888,7.183613E-05,0.14285715
ziqpu I,14,zip-pi,1,194888,7.183613E-05,0.071428575
Šuziana I,2,{mul}ŠU.ZI.AN.NA,1,194888,1.0262304E-05,0.5
Šuziana I,2,{d}šu-zi-an-na,1,194888,1.0262304E-05,0.5
Nabu-mudammiq I,1,{m}{d}AG-mu-SIG₅-iq,1,194888,5.131152E-06,1
nakaru I,1,na-ka-ru,1,194888,5.131152E-06,1
Apil-Addu I,2,IBILA-{d}IŠKUR,2,194888,1.0262304E-05,1
NIG₂.HA.LAM.MA,1,NIG₂.HA.LAM.MA,1,194888,5.131152E-06,1
nūbtu I,1,{munus}nu-ub-ta-a,1,194888,5.131152E-06,1
Ayakku I,13,E₂.AN.NA,13,194888,6.670498E-05,1
Marduk-naṣir I,2,{m}{d}AMAR.UTU-ŠEŠ-ir,1,194888,1.0262304E-05,0.5
Marduk-naṣir I,2,{m}{d}AMAR.UTU-PAB,1,194888,1.0262304E-05,0.5
Ibni-Ištar I,2,{m}ib-ni-{d}iš-tar,1,194888,1.0262304E-05,0.5
Ibni-Ištar I,2,{m}DU₃-{d}INNIN,1,194888,1.0262304E-05,0.5
qīptu I,2,qip-tu₄,1,194888,1.0262304E-05,0.5
qīptu I,2,qip-ti,1,194888,1.0262304E-05,0.5
halṣu II,2,{uru}hal-ṣu,1,194888,1.0262304E-05,0.5
halṣu II,2,ha-al-ṣa-am,1,194888,1.0262304E-05,0.5
baliltu I,1,ba-li-te,1,194888,5.131152E-06,1
ba-nu-u₂,2,ba-nu-u₂,2,194888,1.0262304E-05,1
sa₃-na-pu,1,sa₃-na-pu,1,194888,5.131152E-06,1
a-bi,14,a-bi!,1,194888,7.183613E-05,0.071428575
a-bi,14,a-bi,12,194888,7.183613E-05,0.85714287
a-bi,14,a!-bi,1,194888,7.183613E-05,0.071428575
um-mu,1,um-mu,1,194888,5.131152E-06,1
um-mi,7,um-mi,7,194888,3.5918067E-05,1
{d}MIN,12,{d}MIN,12,194888,6.1573824E-05,1
ra-bu-u₂,3,ra-bu-u₂,3,194888,1.5393456E-05,1
ra-bi-tu₄,2,ra-bi-tu₄,2,194888,1.0262304E-05,1
aq-bi-ma,1,aq-bi-ma,1,194888,5.131152E-06,1
a-na-ku-ma,2,a-na-ku-ma,2,194888,1.0262304E-05,1
i-ti-ka,2,i-ti-ka,2,194888,1.0262304E-05,1
lu-li-ik,1,lu-li-ik,1,194888,5.131152E-06,1
i-ti,3,i-ti,3,194888,1.5393456E-05,1
a-pa-hu-ur,1,a-pa-hu-ur,1,194888,5.131152E-06,1
mi-ni-im,4,mi-ni-im,4,194888,2.0524609E-05,1
u₂-mu-ia,1,u₂-mu-ia,1,194888,5.131152E-06,1
ir-te-qu₂,1,ir-te-qu₂,1,194888,5.131152E-06,1
mi-il-ka-ni,1,mi-il-ka-ni,1,194888,5.131152E-06,1
pu-uh-ri-ia,1,pu-uh-ri-ia,1,194888,5.131152E-06,1
lu-ul-ma-da-am-ma,1,lu-ul-ma-da-am-ma,1,194888,5.131152E-06,1
lu-um-li-ik,1,lu-um-li-ik,1,194888,5.131152E-06,1
li-tu-ra-am-ma,1,li-tu-ra-am-ma,1,194888,5.131152E-06,1
at-tu-nu,2,at-tu-nu,2,194888,1.0262304E-05,1
pu-uh-ri-šu,1,pu-uh-ri-šu,1,194888,5.131152E-06,1
li-im-da-ma,1,li-im-da-ma,1,194888,5.131152E-06,1
a-wa-at-ku-nu,1,a-wa-at-ku-nu,1,194888,5.131152E-06,1
li-ṣi₂-pa-am-ma,1,li-ṣi₂-pa-am-ma,1,194888,5.131152E-06,1
ta-ša-pa-ra-ni-im,1,ta-ša-pa-ra-ni-im,1,194888,5.131152E-06,1
lu-pu-uš,1,lu-pu-uš,1,194888,5.131152E-06,1
lu-te-er-ba-am,1,lu-te-er-ba-am,1,194888,5.131152E-06,1
a-le-qe₂;-am,1,a-le-qe₂;-am,1,194888,5.131152E-06,1
mi-de,1,mi-de,1,194888,5.131152E-06,1
a-wa-ti-im,1,a-wa-ti-im,1,194888,5.131152E-06,1
ne-hu,1,ne-hu,1,194888,5.131152E-06,1
u₂-la-nu-ku-nu,1,u₂-la-nu-ku-nu,1,194888,5.131152E-06,1
a-ha-am,1,a-ha-am,1,194888,5.131152E-06,1
i-šu,3,i-šu,3,194888,1.5393456E-05,1
a-ku-nu-ši-im-ma,1,a-ku-nu-ši-im-ma,1,194888,5.131152E-06,1
tak₂-la-ku,1,tak₂-la-ku,1,194888,5.131152E-06,1
pi₂-ku-nu,1,pi₂-ku-nu,1,194888,5.131152E-06,1
šu-pu-ša-am,1,šu-pu-ša-am,1,194888,5.131152E-06,1
te-le-e-a,1,te-le-e-a,1,194888,5.131152E-06,1
qu₂-ri-ba-ni-ni,1,qu₂-ri-ba-ni-ni,1,194888,5.131152E-06,1
a-wi-la-am,1,a-wi-la-am,1,194888,5.131152E-06,1
le-et,1,le-et,1,194888,5.131152E-06,1
du-ri-im,1,du-ri-im,1,194888,5.131152E-06,1
ṭu₂-pi₂,1,ṭu₂-pi₂,1,194888,5.131152E-06,1
ta-aq-bi-a-ni-im,1,ta-aq-bi-a-ni-im,1,194888,5.131152E-06,1
i-nu-ma,2,i-nu-ma,2,194888,1.0262304E-05,1
ṭe₄-mi-ia,1,ṭe₄-mi-ia,1,194888,5.131152E-06,1
uš-ta-ak-li-šu,1,uš-ta-ak-li-šu,1,194888,5.131152E-06,1
e-mu-qi₂,1,e-mu-qi₂,1,194888,5.131152E-06,1
šal-ma-a-ti,1,šal-ma-a-ti,1,194888,5.131152E-06,1
ANŠE.KUR.RA,4,ANŠE.KUR.RA,4,194888,2.0524609E-05,1
e-mu-qu,2,e-mu-qu,2,194888,1.0262304E-05,1
Ayyaru I,7,{iti}GU₄.SI.SA₂,3,194888,3.5918067E-05,0.42857143
Ayyaru I,7,{iti}GUD,3,194888,3.5918067E-05,0.42857143
Ayyaru I,7,GU₄,1,194888,3.5918067E-05,0.14285715
Ṭebetu I,3,{iti}AB.BA,1,194888,1.5393456E-05,0.33333334
Ṭebetu I,3,AB,2,194888,1.5393456E-05,0.6666667
letû II,1,le-tu-u₂,1,194888,5.131152E-06,1
hadû II,7,ha-de-e,7,194888,3.5918067E-05,1
duššû I,7,du-uš-šu-u₂,2,194888,3.5918067E-05,0.2857143
duššû I,7,du-uš-šu-u,1,194888,3.5918067E-05,0.14285715
duššû I,7,du-uš-ša₂-a-ti,2,194888,3.5918067E-05,0.2857143
duššû I,7,du-uš-šu-ti,1,194888,3.5918067E-05,0.14285715
duššû I,7,du-uš-šu₂-tu₂,1,194888,3.5918067E-05,0.14285715
palšu I,1,BURU₃,1,194888,5.131152E-06,1
muškēnu I,14,MAŠ.EN.DU₃,2,194888,7.183613E-05,0.14285715
muškēnu I,14,MAŠ.EN.GAG,10,194888,7.183613E-05,0.71428573
muškēnu I,14,MAŠ.EN.KAK,1,194888,7.183613E-05,0.071428575
muškēnu I,14,MAŠ.GAG.EN,1,194888,7.183613E-05,0.071428575
ipqu I,1,ip-qam,1,194888,5.131152E-06,1
littu II,1,{giš}ŠU₂.A,1,194888,5.131152E-06,1
itqūru I,2,{giš}DILIM₂,1,194888,1.0262304E-05,0.5
itqūru I,2,it-qu₂-re-en,1,194888,1.0262304E-05,0.5
nalpatu I,1,{giš}DILIM₂.TUR,1,194888,5.131152E-06,1
kāsu I,7,GU₂.ZI,4,194888,3.5918067E-05,0.5714286
kāsu I,7,{dug}GU₂.ZI,3,194888,3.5918067E-05,0.42857143
lapnu I,3,UKU₂,2,194888,1.5393456E-05,0.6666667
lapnu I,3,LU₂.NU.NIG₂.TUKU-MEŠ,1,194888,1.5393456E-05,0.33333334
našāru I,5,in-na-šar,1,194888,2.5655761E-05,0.2
našāru I,5,na-ši-ir,2,194888,2.5655761E-05,0.4
našāru I,5,iš-šur,2,194888,2.5655761E-05,0.4
kūdanu I,1,ANŠE.GIR₃.NUN.NA,1,194888,5.131152E-06,1
nālu I,1,DARA₃.MAŠ.DA₃,1,194888,5.131152E-06,1
nimru I,1,PIRIG₃.TUR,1,194888,5.131152E-06,1
duluhhû I,2,dul-luh-hu-u,1,194888,1.0262304E-05,0.5
duluhhû I,2,dul-hu-u,1,194888,1.0262304E-05,0.5
watû I,16,ut-ta,3,194888,8.2098435E-05,0.1875
watû I,16,ut-tu-u₂,2,194888,8.2098435E-05,0.125
watû I,16,ut-tu,1,194888,8.2098435E-05,0.0625
watû I,16,ut-tu-šu,1,194888,8.2098435E-05,0.0625
watû I,16,u₂-tu-u,1,194888,8.2098435E-05,0.0625
watû I,16,ut-tu-u,5,194888,8.2098435E-05,0.3125
watû I,16,a-ta-at,1,194888,8.2098435E-05,0.0625
watû I,16,tu-ut-ta-ma,1,194888,8.2098435E-05,0.0625
watû I,16,a-te-e,1,194888,8.2098435E-05,0.0625
edēhu I,5,ud-du-uh,3,194888,2.5655761E-05,0.6
edēhu I,5,e-de-ha,1,194888,2.5655761E-05,0.2
edēhu I,5,te-di-ih,1,194888,2.5655761E-05,0.2
akanna II,5,a-kan-na,5,194888,2.5655761E-05,1
šattussu I,3,MU.AN.NA-us-su,2,194888,1.5393456E-05,0.6666667
šattussu I,3,MU.AN.NA-u₂-su,1,194888,1.5393456E-05,0.33333334
kal-lu-tu,1,kal-lu-tu,1,194888,5.131152E-06,1
ub-bal,1,ub-bal,1,194888,5.131152E-06,1
il-lit-su,1,il-lit-su,1,194888,5.131152E-06,1
{geš}BAL-šu₂,1,{geš}BAL-šu₂,1,194888,5.131152E-06,1
šu-tu-šu₂,1,šu-tu-šu₂,1,194888,5.131152E-06,1
pa-at-na-nu,1,pa-at-na-nu,1,194888,5.131152E-06,1
hur-sa-nu,1,hur-sa-nu,1,194888,5.131152E-06,1
i-dam-mu,1,i-dam-mu,1,194888,5.131152E-06,1
a-se-e-šu₂,1,a-se-e-šu₂,1,194888,5.131152E-06,1
e-bi-he-e-šu₂,1,e-bi-°\he°-e-šu₂,1,194888,5.131152E-06,1
{giš}KAK-MEŠ-šu₂,1,{giš}KAK-MEŠ-šu₂,1,194888,5.131152E-06,1
ar-ka-a-ma,1,ar-ka-a-ma,1,194888,5.131152E-06,1
Enkum I,1,{d}MIN,1,194888,5.131152E-06,1
Ninkum I,1,{d}MIN,1,194888,5.131152E-06,1
liginnu I,1,li-gin₃-ni,1,194888,5.131152E-06,1
dušû I,3,{na₄}DU₈.ŠI.A,1,194888,1.5393456E-05,0.33333334
dušû I,3,DU₈.ŠI.A,1,194888,1.5393456E-05,0.33333334
dušû I,3,{kuš}DU₈.ŠI.A,1,194888,1.5393456E-05,0.33333334
zibītu II,4,{na₄}zi-bitu,3,194888,2.0524609E-05,0.75
zibītu II,4,{na₄}zi-E₂,1,194888,2.0524609E-05,0.25
sehru I,1,NIGIN,1,194888,5.131152E-06,1
kapāṣu I,1,{na₄}ka-pa-ṣu,1,194888,5.131152E-06,1
takkassu I,1,{na₄}tak₂-kas₃,1,194888,5.131152E-06,1
nikiltu I,6,nik₂-la₂-a-ti,1,194888,3.0786912E-05,0.16666667
nikiltu I,6,nik-lat,1,194888,3.0786912E-05,0.16666667
nikiltu I,6,nik-la-ti-šu,1,194888,3.0786912E-05,0.16666667
nikiltu I,6,ni-kil-ti,1,194888,3.0786912E-05,0.16666667
nikiltu I,6,nik-la-ti-ia,1,194888,3.0786912E-05,0.16666667
nikiltu I,6,ni-kil-tu₂,1,194888,3.0786912E-05,0.16666667
hamāṭu I,2,mu-šah₃-miṭ,1,194888,1.0262304E-05,0.5
hamāṭu I,2,uš-tah-mi-ṭu₂,1,194888,1.0262304E-05,0.5
qerbītu I,4,qer-be₂-tu₂,1,194888,2.0524609E-05,0.25
qerbītu I,4,qer-be₂-e-tu₂,1,194888,2.0524609E-05,0.25
qerbītu I,4,qer-bi-is-sa₃,1,194888,2.0524609E-05,0.25
qerbītu I,4,qer-bi-ti-ša,1,194888,2.0524609E-05,0.25
šurru I,8,u₂-šar,3,194888,4.1049218E-05,0.375
šurru I,8,u₂-šir₃,1,194888,4.1049218E-05,0.125
šurru I,8,u₂-šar-ri,1,194888,4.1049218E-05,0.125
šurru I,8,u₂-šar-ru,1,194888,4.1049218E-05,0.125
šurru I,8,tu-šar-šu₂,1,194888,4.1049218E-05,0.125
šurru I,8,šu-ur,1,194888,4.1049218E-05,0.125
i-ʾu,2,i-ʾu,2,194888,1.0262304E-05,1
{d}UTU-tul-lu₄,1,{d}UTU-tul!-lu₄,1,194888,5.131152E-06,1
{d}lugal-ir₉-ra,1,{d}lugal-ir₉-ra,1,194888,5.131152E-06,1
Šuzubu I,13,{m}šu-zu-bu,13,194888,6.670498E-05,1
gidimmu I,1,gi-dim-me-e-ti,1,194888,5.131152E-06,1
yā'u I,5,iu-ut-tu-un,1,194888,2.5655761E-05,0.2
yā'u I,5,ia-ut-tu-un,1,194888,2.5655761E-05,0.2
yā'u I,5,ia-tu-un,1,194888,2.5655761E-05,0.2
yā'u I,5,ia-a-tum,2,194888,2.5655761E-05,0.4
ēkīam I,5,e-ki-a-am,3,194888,2.5655761E-05,0.6
ēkīam I,5,e-ka-am,2,194888,2.5655761E-05,0.4
asurrû I,8,a-sur-re-e,2,194888,4.1049218E-05,0.25
asurrû I,8,a-sur-ru-u₂,2,194888,4.1049218E-05,0.25
asurrû I,8,a-sur-ru,1,194888,4.1049218E-05,0.125
asurrû I,8,a-sur-ru-šu₂,1,194888,4.1049218E-05,0.125
asurrû I,8,a-sur-ra-a,1,194888,4.1049218E-05,0.125
asurrû I,8,a-su-ri-e,1,194888,4.1049218E-05,0.125
hazannu I,16,ha-za-nu-um,15,194888,8.2098435E-05,0.9375
hazannu I,16,HA.ZA.NU.UM,1,194888,8.2098435E-05,0.0625
ṭerû I,20,te-ṭe-er-ri,1,194888,0.000102623046,0.05
ṭerû I,20,SUR-ri,8,194888,0.000102623046,0.4
ṭerû I,20,SUR,5,194888,0.000102623046,0.25
ṭerû I,20,ṭe-rat,3,194888,0.000102623046,0.15
ṭerû I,20,iṭ-ri-ma,1,194888,0.000102623046,0.05
ṭerû I,20,SUR-re,1,194888,0.000102623046,0.05
ṭerû I,20,ṭe-ri-a,1,194888,0.000102623046,0.05
ṭābātu I,4,ṭa-ba-tum,1,194888,2.0524609E-05,0.25
ṭābātu I,4,A.GEŠTIN.NA,2,194888,2.0524609E-05,0.5
ṭābātu I,4,DU₁₀.GA-a-ti,1,194888,2.0524609E-05,0.25
šittu II,6,si-it-ti,4,194888,3.0786912E-05,0.6666667
šittu II,6,IB₂.TAK₄.A,1,194888,3.0786912E-05,0.16666667
šittu II,6,IB₂.TAG₄.A,1,194888,3.0786912E-05,0.16666667
marāqu I,8,ma-ra-qi₂,6,194888,4.1049218E-05,0.75
marāqu I,8,ta-mar-raq-ma,1,194888,4.1049218E-05,0.125
marāqu I,8,ta-mar-raq,1,194888,4.1049218E-05,0.125
šipku I,1,ši-ip-ki,1,194888,5.131152E-06,1
laptu II,3,LU.UB₂{sar},1,194888,1.5393456E-05,0.33333334
laptu II,3,la-ap-ti{sar},1,194888,1.5393456E-05,0.33333334
laptu II,3,lip-tu₄,1,194888,1.5393456E-05,0.33333334
āridu I,2,a-ri-du,2,194888,1.0262304E-05,1
tasrīru I,3,tas-ri-ir-ri,3,194888,1.5393456E-05,1
emētu I,1,e-met-ka-ma,1,194888,5.131152E-06,1
annânu I,1,an-na-ni,1,194888,5.131152E-06,1
emu I,3,e-me-ša₂-ma,1,194888,1.5393456E-05,0.33333334
emu I,3,e-mi-it-ka,1,194888,1.5393456E-05,0.33333334
emu I,3,e-mi-su₂,1,194888,1.5393456E-05,0.33333334
šaqummu I,1,ša₂-qum-me,1,194888,5.131152E-06,1
qerbiš I,2,qer-biš,1,194888,1.0262304E-05,0.5
qerbiš I,2,qer-be₂-eš,1,194888,1.0262304E-05,0.5
kīsu II,2,ke-e-su,1,194888,1.0262304E-05,0.5
kīsu II,2,ki-si₂-ku-nu,1,194888,1.0262304E-05,0.5
maškānu I,3,maš-ka-nu,3,194888,1.5393456E-05,1
huṣṣu I,2,hu-uṣ-ṣe-e-tu₂,1,194888,1.0262304E-05,0.5
huṣṣu I,2,hu-uṣ-ṣu,1,194888,1.0262304E-05,0.5
idiptu I,1,e-di-ip-tu,1,194888,5.131152E-06,1
{d}en-ki,2,{d}en-ki,2,194888,1.0262304E-05,1
PU₂,3,PU₂,3,194888,1.5393456E-05,1
DIB-tu₄,1,DIB-tu₄,1,194888,5.131152E-06,1
E₂-šu₂,3,E₂-šu₂,3,194888,1.5393456E-05,1
miširtu I,6,mi-šir₃-ti,1,194888,3.0786912E-05,0.16666667
miširtu I,6,mi-šir₃-tu₂,1,194888,3.0786912E-05,0.16666667
miširtu I,6,mi-šir₃-tu₄,1,194888,3.0786912E-05,0.16666667
miširtu I,6,me-šer₃-tu₄,1,194888,3.0786912E-05,0.16666667
miširtu I,6,me-šir₃-tu₄,1,194888,3.0786912E-05,0.16666667
miširtu I,6,me-šir₃-tu₂,1,194888,3.0786912E-05,0.16666667
hūṣu I,1,hu-uṣ,1,194888,5.131152E-06,1
amaru I,2,a-ma-ru,2,194888,1.0262304E-05,1
urû I,2,u₂-re-e,2,194888,1.0262304E-05,1
imdu I,6,in-du,3,194888,3.0786912E-05,0.5
imdu I,6,in-di,3,194888,3.0786912E-05,0.5
takšīru I,1,tak-ši-ru,1,194888,5.131152E-06,1
aburru I,1,a-bur-ru,1,194888,5.131152E-06,1
šahūru I,1,ša₂-hu-ru,1,194888,5.131152E-06,1
uršu I,2,ur-šu₂,1,194888,1.0262304E-05,0.5
uršu I,2,ur-ši,1,194888,1.0262304E-05,0.5
raqqidu I,1,nar-qit-tum,1,194888,5.131152E-06,1
itbāru I,2,it-ba-ru,2,194888,1.0262304E-05,1
išibgallu I,1,i-šib-gal-lu₄,1,194888,5.131152E-06,1
buhhuru I,2,tu-ba-ah-har,1,194888,1.0262304E-05,0.5
buhhuru I,2,tu-ba-har-ma,1,194888,1.0262304E-05,0.5
kippu I,22,kip-pu,3,194888,0.00011288535,0.13636364
kippu I,22,kip-pa-a-tu₄,1,194888,0.00011288535,0.045454547
kippu I,22,ki-pi,18,194888,0.00011288535,0.8181818
ādiru I,1,a-di-ru,1,194888,5.131152E-06,1
dā'iku I,4,da-i-ku,4,194888,2.0524609E-05,1
ṣiddu I,1,ṣi-id-du-um,1,194888,5.131152E-06,1
birtu II,1,bi-ir-tum,1,194888,5.131152E-06,1
ezēhu I,1,ne-en-ze₂-eh,1,194888,5.131152E-06,1
ebēṭu II,1,it-be₂-eṭ,1,194888,5.131152E-06,1
tašgertu I,1,ta-aš-ge-er-tum,1,194888,5.131152E-06,1
taṣbubtu I,1,ta-aṣ-bu-ub-tum,1,194888,5.131152E-06,1
{d}na-na-a,1,{d}na-na-a,1,194888,5.131152E-06,1
lallaru I,3,lal-la-ri,2,194888,1.5393456E-05,0.6666667
lallaru I,3,lal-la-ri-ia,1,194888,1.5393456E-05,0.33333334
nādu I,1,KUŠ.EDIN,1,194888,5.131152E-06,1
tamšīlu I,8,tam-šil,5,194888,4.1049218E-05,0.625
tamšīlu I,8,{dug}tam-ši-lum,3,194888,4.1049218E-05,0.375
šāninu I,6,ša₂-ni-na,3,194888,3.0786912E-05,0.5
šāninu I,6,ša₂-ni-ti-ia,2,194888,3.0786912E-05,0.33333334
šāninu I,6,ša-ni-ti-ia₂,1,194888,3.0786912E-05,0.16666667
Hammurapi I,1,ha-am-mu-ra-bi-ma,1,194888,5.131152E-06,1
pānānu I,1,pa-na-nu-um,1,194888,5.131152E-06,1
ugārišam I,2,u₂-ga-ri-ša-am,2,194888,1.0262304E-05,1
makru I,1,ma-ak-ri-im,1,194888,5.131152E-06,1
u₂-ṭah-ha-ak-ka,1,u₂-ṭah-ha-ak-ka,1,194888,5.131152E-06,1
ni-ṣir-ti,2,ni-ṣir-ti,2,194888,1.0262304E-05,1
{d}a-nim,13,{d}a-nim,13,194888,6.670498E-05,1
{lu₂}HAL,5,{lu₂}HAL,5,194888,2.5655761E-05,1
harbu I,7,ha-ru-bu,2,194888,3.5918067E-05,0.2857143
harbu I,7,har-bi,4,194888,3.5918067E-05,0.5714286
harbu I,7,har-bu-tu,1,194888,3.5918067E-05,0.14285715
ra-aš₂,1,ra-aš₂,1,194888,5.131152E-06,1
ṣu₂-bu-u₂,1,ṣu₂-bu-u₂,1,194888,5.131152E-06,1
a-ma-ru₃,1,a-ma-ru₃,1,194888,5.131152E-06,1
ha-a-ṭu,1,ha-a-ṭu,1,194888,5.131152E-06,1
wadû I,7,u₂-tad-du-u₂,1,194888,3.5918067E-05,0.14285715
wadû I,7,li-di,1,194888,3.5918067E-05,0.14285715
wadû I,7,ud-di-ka,1,194888,3.5918067E-05,0.14285715
wadû I,7,wa-du-u₂-ni,1,194888,3.5918067E-05,0.14285715
wadû I,7,u₂-ad₂-da,1,194888,3.5918067E-05,0.14285715
wadû I,7,tu-di-ni-ma,1,194888,3.5918067E-05,0.14285715
wadû I,7,u₂-ad-di-ma,1,194888,3.5918067E-05,0.14285715
i-ziz-za-nim-ma,1,i-ziz-za-nim-ma,1,194888,5.131152E-06,1
re-eš,2,re-eš,2,194888,1.0262304E-05,1
mah-rim-ma,1,mah-rim-ma,1,194888,5.131152E-06,1
an-nu-ti,2,an-nu-ti,2,194888,1.0262304E-05,1
al-mat-ti,1,al-mat-ti,1,194888,5.131152E-06,1
ṣibittu I,5,ṣi-bit-ti,2,194888,2.5655761E-05,0.4
ṣibittu I,5,ṣi-bit-tu₄,2,194888,2.5655761E-05,0.4
