lemma, CV, distance
Ili-iqišam,(I)-ì-lí-i-qí-ša,10
Ili-iqišam,(I)-ì-lí-i-qí-ša-am,11
Sin-magir,(d)-EN-ZU-ma-gir,10
Sin-magir,(I)-(d)-EN-ZU-ma-gir,14
Sin-magir,(d)-EN,8
Mašum,ma-a-šum,4
ašlum,aš-li-im,4
mahrum,ma-ah-ri-ia,7
mahrum,ma-ah-ri-šu,7
mahrum,mah-ri-ka,5
mahrum,ma-ha-ar,5
mahrum,IGI,6
mahrum,ri-ia,6
mahrum,ma-ah-ri,5
mahrum,ma-ah-ri-ia-ma,9
mahrum,ma-har,4
mahrum,ma-ah-ri-ku-nu,9
mahrum,ma,4
mahrum,ha-ar,5
ezêbum,te-ez-zi-im-ma,11
ezêbum,zi-ba-am,6
ezêbum,e-zi-ib,5
ezêbum,i-zi-im-ma,8
ezêbum,šu-zu-bi-im,8
ezêbum,i-iz-zi-ib-šu-nu-ti-ma,18
ezêbum,te-zi-ba,6
ezêbum,šu-zi-ba-šu-ú-ma,12
ezêbum,ú-še-ze-ba-an-ni,13
ezêbum,i-zi-ib-šu,8
Apil-ilišu,(I)-a-píl-ì-lí,12
Apil-ilišu,a-píl,9
Apil-Amurrum,a-pil-(d)-MAR-TU,12
Igmil-Sin,(I)-ig-mil-(d)-EN-ZU,14
Nešu,{mul₂}UR.A,10
Nešu,{mul₂}A,7
Nešu,{mul}UR.A,9
Nešu,NE,3
Nešu,A,4
Nešu,{mul₂}UR,8
summu,TU{mušen}.MEŠ,11
summu,suumme,2
summu,suʾi,3
šer'u,šiirʾišu₂,6
šer'u,{mul₄}AB.SIN₂,13
šer'u,širiʾ,3
šer'u,{iti}šeerBURU₁₄,12
šer'u,šeera,3
šer'u,šeerhu,2
šer'u,šiiri,4
šer'u,šiirʾi,4
šer'u,KI.HAL,6
butuqtu,butuqdugtu₄,4
butuqtu,A.MAHMEŠ,8
butuqtu,butuqtu,0
batāqu,ibtuq,4
batāqu,ibbattaqma,6
batāqu,tabattaqma,6
batāqu,bataqu,1
batāqu,ibattaqma,5
batāqu,ibtuquma,5
batāqu,ibtaqa,4
batāqu,ibtaqu,3
batāqu,ubtataqa,4
batāqu,ibtuqu,3
batāqu,bati(RI)iq,7
batāqu,liibbatiq,6
batāqu,ibattaq,4
batāqu,ibbataq,4
šitluṭu,šitluṭat,2
abru,abraatu₂,4
abru,abrate,3
abru,abruu₂a,3
šamšatu,{d}UTUtu,6
šamšatu,AŠ.MEtu₄,6
arba'u,erbuu₂,4
re'û,ireʾii,4
re'û,irteʾe,4
re'û,irtee₂a,5
re'û,išteʾii,6
re'û,tareʾ,4
bāšû,bašiaam,5
bāšû,ibaaššii,6
nabnītu,nabnit,2
nabnītu,nabniit,3
nabnītu,SIG₇.ALAM,9
nabnītu,nabnitišina,6
nabnītu,nabnitiki,4
nabnītu,nabniti,2
nabnītu,nabnita,2
ṣāltu,ṣaaltu₄,3
ṣāltu,ṣaltu₄,2
ṣāltu,ṣiltu,1
ṣāltu,ṣalta,2
ṣāltu,DU₁₄MEŠ,7
ṣāltu,ṣaltu₂,2
ṣāltu,DU₁₄,5
ṣāltu,ṣalti,2
ṣāltu,ṣaalta,3
ṣāltu,ṣiltu₂,2
ṣāltu,ṣaaltu,2
ṣāltu,ṣelete,3
agāgu,igugu,2
agāgu,aggušu₂,4
agāgu,iguugma,5
agāgu,iguga,3
agāgu,agugu,1
ulinnu,u₂lina,3
ulinnu,u₂liin,3
ulinnu,{tug₂}u₂liinna,9
šupšuqu,šupšuqaam,3
šupšuqu,šupšuqma,2
sukkuku,sukukaatma,6
sukkuku,U₂.HUB,7
sukkuku,GEŠTUG₂.LAL,11
Pirhum,pi-ir-hu-um,6
abum,a-bi-ni,5
abum,a-bi-šu-nu,7
abum,a-bi-ia,5
abum,a-bu-šu,4
abum,a-bi-šu,5
abum,a,3
abum,a-bi-šu-ma,6
abum,a-bi,3
abum,bi,3
abum,a-bi-ki,5
abum,a-bi-ša,5
harrânum,KASKAL-šu-nu,11
harrânum,ra-nim,5
harrânum,KASKAL-nam,8
harrânum,KASKAL-MEŠ,10
harrânum,ha-ra-an-šu,7
kullizum,ŠÀ-GU₄-ma,8
ištên,te-en₆,5
ištên,iš-te-et,5
ištên,iš-te-en-ma-an,10
ištên,iš-te-na,4
ištên,iš-te-en,4
zâzum,zu-za-ma,5
zâzum,zu-uz-zu-nu-ši-im,13
zâzum,iz-zu-uz-zu,8
zâzum,zu-za-šu-nu-ši-im,13
ṣulmu,GE₆,5
ṣulmu,ṣuluum,2
ṣulmu,ṣulum,2
elēpu,iliip,4
elēpu,elepu,1
elēpu,šulupu,3
elēpu,ullupa,4
aširtu,ašer₃ta,3
aširtu,ašiirtašunu,5
nišūtu,IM.RI.A,7
nišūtu,nišu(su)ut,6
nišūtu,nišu₂tu₂,3
nišūtu,nišutiMU,4
nišūtu,SU,6
nišūtu,nisutu₂,3
nišūtu,nišuti,2
nišūtu,nisutu,2
nišūtu,NI₂.RI.AMU,10
nišūtu,nisutiMU,5
nišūtu,IM.RI.AMU,9
sukku,suukku,1
sukku,sukki,1
pitrustu,GAB.UŠ,8
pitrustu,DUH.UŠtu₂,7
pitrustu,GABA.UŠ,8
pitrustu,GABA.UŠtu₄,8
tanattu,tanaattu,1
tanattu,tanaatti,2
tanattu,tanaattika,4
tanattu,tanadaatika,6
tanattu,tanati,2
tanattu,tanadati,3
tanattu,tanadatuua,4
rīšu,rišiim,4
rīšu,rišutu₄,4
rīšu,riišu₂,3
nibītu,nibitsu,2
nibītu,nibitsa,3
nibītu,nibitka,3
šarûtu,ša₂rutišu₂,5
isinnu,isinnišu₂,3
isinnu,isinnaka,3
isinnu,EZEN,6
isinnu,isinni,1
isinnu,isin,2
isinnu,isinša,2
isinnu,isiinna,2
isinnu,isinniša,3
isinnu,i₃siinna,3
isinnu,isinateki,5
isinnu,isina,2
isinnu,isiinnu,1
abāku,itabkašima,8
abāku,ibukam@vma,8
abāku,innabbaku,5
abāku,itabkam@vma,9
abāku,itabka,4
abāku,abuuk,3
abāku,abiik,3
abāku,ittabkunim,7
abāku,itabku,3
abāku,abku,1
abāku,ibbakkam₂ma,9
abāku,abaku,1
abāku,ibbakunimma,8
abāku,ibbakuʾ,4
abāku,ibukušu₂,5
abāku,ibukuma,4
abāku,ittabak,5
abāku,ibiku,2
niāku,ittanaaaku,7
niāku,inik,3
niāku,inaak,4
niāku,innaak,5
niāku,naki,3
niāku,innak,4
niāku,ittanaaaak,9
ṣamāru,ṣuummuraku,6
ṣamāru,u₂ṣamarma,5
ṣamāru,tu₂ṣaammaru,6
ṣamāru,u₂ṣamaru,3
ṣamāru,u₂ṣamaršu₂,5
ṣamāru,u₂ṣaammar,6
ṣamāru,u₂ṣamaramma,7
ṣamāru,u₂ṣaammaramma,9
ṣamāru,u₂ṣaammiir,7
namriš,namriiš,1
šebû,šebi,1
šebû,išeebbi,4
šebû,šibišu₂,5
šebû,išbi,3
šebû,ša₂be₂e,5
šebû,išebbi,3
šebû,liišbi,5
šebû,šabaa,3
šebû,lišbuma,6
šebû,ašbi,3
šebû,šubima,4
šebû,išbuu₂,5
šebû,šibe₂e,4
šebû,šebiti,3
šebû,lišbi,4
šebû,luušbu,5
šebû,šibi,2
šebû,iš₃šebuu,5
šebû,tušabbašu₂ma,10
naṣābu,u₂naaṣṣab,6
naṣābu,inaṣab,3
naṣābu,luu₂ṣuub,7
naṣābu,innaṣuub,5
naṣābu,u₂naaṣṣabu,5
rabbû,GAL.GAL,7
rabbû,rabbutušu₂,6
rabbû,rabbaati,4
rabbû,{mul}rabbu,6
rabbû,rabbaa,2
parūtu ,parutišu₂,4
parūtu ,parutu₂,2
ezû,izzi,3
ezû,ezi,1
ezû,iteeṣṣi₂,7
ezû,ezzi,2
šatānu,KAŠ₄MEŠma,9
šatānu,iša₂tinu,3
šatānu,šiteennu,4
šatānu,šitinnu,3
labû,ilebu,3
rabûtu,rabbuutka,5
uššuru,uššurtu₄,2
uššuru,uššuru₃,1
uššuru,BARtu₄,6
uššuru,ŠU.BAR,6
uššuru,undaššir₃ma,7
ra'ābu,iraʾuu₂ba,6
ra'ābu,iruubma,6
ra'ābu,iraʾub,4
ra'ābu,iraʾu₂ba,5
ra'ābu,raaʾbaku,4
ra'ābu,taraʾubu,4
zūtu,zutu₂,2
zūtu,zuʾti,3
zūtu,zuu₂tu₄,4
nuppuhu,BAR₇,7
ezēru,izziraanni,8
magāgu,imtana,6
ra'ību,{d}raʾiibi,7
ra'ību,raʾibi,3
arkānu,ar₂kanu,2
arkānu,arkanu,1
arkānu,EGIR,6
arkānu,EGERnu,4
kiṣṣatu,kiiṣṣata₅,3
adīni,adinu,2
adīni,adini,1
pirittu,piritti,1
pirittu,pirittu₄,1
pirittu,pirittu₂,1
isihtu,isiihtu₄,2
isihtu,isiihtišu₂nu,6
esēhu,esiih,3
esēhu,es₃hu,1
esēhu,eseha,2
esēhu,tuussah,6
erru ,irri,3
erru ,ŠA₃MEŠ,6
erru ,erru,1
erru ,ŠA₃MEŠia₅,9
erru ,erri,2
erru ,irru,2
erru ,irrašu₂,4
erru ,irrušu,3
itqūru,{giš}DILIM₂qira,12
itqūru,{giš}DILIM₂,10
itqūru,itqurti,3
itqūru,itqurtu₂,3
itqūru,itqu₂reen,5
itqūru,itqurta₅,4
kimṣu,kinṣišu₂,4
kimṣu,kimṣaašu₂,4
kimṣu,kinṣi,2
kimṣu,kinṣišu,3
kimṣu,kinṣiia,4
kimṣu,kimṣi,1
kimṣu,kin₃ṣišu₂,5
kimṣu,kinṣa,2
kimṣu,kinṣiia₂,5
kimṣu,kimṣišu₂,3
kimṣu,kimṣašu₂,3
Anu-mukin-apli,{d}anuDUEDURU,13
zību,zibi,2
zību,zibe₂ešu₂,6
zību,ziibu{mušen},9
zību,ziiba,3
zību,zibiki,4
zību,ziibu,2
hiāru,ihaari,4
hiāru,tahiirru,4
hiāru,iharšu₂,5
hiāru,hirakuma,5
qamû,qamuu₂,3
qamû,qame₂e,3
qamû,qamitu₂,4
qamû,qumi,2
qamû,iqamme,3
qamû,iqammuu₂,5
qamû,taqqamu,4
qamû,liqmaa,5
Arbail,{uru}LIMMU₂DINGIR{ki},19
Arbail,{uru}arbail₃,7
ayyumma,aiimma,3
gamrum,ga-am-ra-am,6
gamrum,ga,4
gamrum,ga-am-ru-um,5
gamrum,ga-am-ra,5
ṣîtum,ṣi-i-tim,5
ṣîtum,ṣí-tim,3
ṣîtum,ṣi-ti,4
waṣûm,tu-uš-te-ṣi,11
waṣûm,ú,5
waṣûm,šu-ṣa-a-am,8
waṣûm,ú-ṣí,4
waṣûm,uṣ-ṣí,5
waṣûm,it-ta-ṣú-nim,9
waṣûm,tu-še-eṣ-ṣí,10
waṣûm,uš-te-ṣí-šu,10
waṣûm,tu-še-ṣú-ú,9
waṣûm,uṣ-ṣú-ú,6
waṣûm,ṣú-ú,5
waṣûm,šu-ṣé-em,6
waṣûm,šu-ṣí,5
waṣûm,uš-te-ṣí-ma,9
waṣûm,ú-še-ṣi,7
waṣûm,ú-še-ṣe-ú-ni-in-ni-ma,19
waṣûm,li-še-ṣú-ú,9
waṣûm,ú-še-ṣú-šu-nu,12
waṣûm,tu-še-eṣ,8
pânûm,pa-ni-a,5
makârum,im-ku-ur,5
makârum,im-ku-ru,5
makârum,im,6
makârum,li-im-ma-ki-ir,11
alpum,GU₄-HI-A,8
alpum,GU₄-APIN-HI-A,13
alpum,GU₄,5
makrum,ma-ak-ra,5
makrum,ma-ak-ra-am,6
rūštu,I₃.SAG,6
rūštu,ruuštu₂,3
mukku,MUG,5
Silim-Bel,{m}silim{d}+EN,10
Nabu-ahhe-šallim,{m}{d}AGPAB{meš}GI,18
esêhum,e-si-hu-šu-nu-ši-im,14
esêhum,te-si-ha,6
esêhum,e-si-hu,4
Ṣerum-gamil,EDIN-ga-mil,6
pûhum,pu-uh-šu,6
pûhum,pu-ha-ti-šu,9
pûhum,pu-uh,3
pûhum,pu-ha-am,5
pûhum,úh,4
watrum,DIRI,6
Pirig-gim-du,(i₇)-PIRIG-GIM-DU-im,17
rêšum,re,4
rêšum,re-eš₁₅,5
rêšum,re-ši-šu,6
rêšum,re-ša-am,5
kullum,nu,5
kullum,ta-ka-al-la-šu,11
kullum,li-ki-il,8
kullum,ú-ka,6
kullum,lu,4
kullum,ú-ka-a-al,8
kullum,ka-al,5
kullum,li-ki-il-lu,8
kullum,ú-ka-al,7
kullum,ú-ka-al-lu-ni-a-ši-im,16
dagālu,iddaggal,5
dagālu,taad(TA)gulannima,14
dagālu,dugul,3
dagālu,idaggal,4
dagālu,u₂šadgil,6
dagālu,lidgul,5
dagālu,idaggalu,3
dagālu,iddanaggala,7
dagālu,daggali,3
dagālu,idagal,3
dagālu,lidgulu,4
dagālu,dagal,2
dagālu,tušadgila,6
dagālu,idagiil,4
dagālu,diigla,4
dagālu,lidgulanima,9
Kalbaya,{m}kalbaa,5
Kalbaya,{m}UR{+a},8
babbanû,babbanuu₂,3
muṣiptu,{tug₂}muṣiptu₄,7
muṣiptu,muṣipetu₄,2
muṣiptu,muṣiptu₄,1
Nabu-tabni-uṣur,{m}{d}+AGtabniURU₃,14
našāqu,u₂naaš₂ša₂qu,7
našāqu,iššiqušu₂,6
našāqu,inašiq,3
našāqu,u₂našaq,4
našāqu,u₂našiqu,3
našāqu,naša₂qam,4
našāqu,u₂ZAGšiqu,6
našāqu,tuša₂aš₂šiqqi₂,11
našāqu,u₂naaš₂šiqu,6
našāqu,iššiiqši,6
našāqu,u₂naša₂qu,4
zāninu,zaninšu₂,3
zāninu,zanini,2
zāninu,zanitu,2
zāninu,zaninika,4
zāninu,zaniin,3
salāqu,tasallaq,5
salāqu,tasalaq,4
salāqu,tasalaqu,3
akītu,a₂kiit,4
akītu,a₂kitu₄,3
akītu,akiti,2
akītu,a₂kitum,3
akītu,akit,2
šitpuru,šitpuur,2
mānahtu,manaahti,3
mānahtu,manaahtam,4
našarbuṭu,ittanaaš₂rabbiṭu,9
nizmatu,niizmatuk,2
nizmatu,i{d}UTU,7
nizmatu,niizmat,2
hablu,hablu,0
hablu,habilti,3
hablu,habli₃,2
hablu,haabli,2
hibiltu,hibiltašu₂,3
hibiltu,hibiltu₄,1
hibiltu,hiGUN,5
hibiltu,hibiltu,0
tulû,tuliMU,3
tulû,UBUR,4
tulû,tulešu₂,4
tulû,tulee,2
tulû,tuluša₂,4
tulû,tuleeša₂,5
tulû,tulaa,2
tulû,UBURMEŠšu₂,10
tulû,UBURša₂,7
tulû,tuluu₂,3
tulû,UBURšu₂,7
tulû,tuluu₂a,4
rū'u,ruu₈a,4
rū'u,ruu₈ašu₂,6
rū'u,ruu₈,3
rū'u,ruʾu₃a,4
šagšu,šagši,1
gāmilu,gamili,2
gāmilu,gamiil,3
gāmilu,gamelat,4
gāmilu,gamelu,2
lānu,laanšu₂,4
lānu,laani,3
lānu,laanu,2
lānu,ALANšu₂,6
lānu,laanšu,3
lānu,lanišu,3
lānu,laan,3
lānu,laaš₂ša₂,7
lānu,laniia₅,5
lānu,laniia₂,5
lānu,lanam,3
lānu,laanšu₂nu,6
lānu,laanki,4
lānu,laniMU,4
lānu,laaniia,5
marratu,ŠEŠ{mušen}MEŠ,12
ziqqurratu,zikkurrat,3
ziqqurratu,ziqqurrati,1
sukannīnu,TU.GUR₄{mušen}{meš},17
naptanu,naptanu,0
naptanu,naptaan,2
naptanu,naptani,1
naptanu,KIN.NIM,7
tardennu,tardennu,0
rêmu,rimannima,7
rêmu,iremu,2
rêmu,remi,2
rêmu,reemu,2
rêmu,reme,2
rêmu,irimšu₂,4
rêmu,remannima,7
rêmu,turemme,5
rêmu,reme₂nima,7
rêmu,iremmu,3
rêmu,ARHUŠšu₂,7
rêmu,reeme,3
rêmu,remanitu₂,6
nīlu,niiltu₄,4
nīlu,niilšu,3
nīlu,nilu,1
dalāhu,ataadlaah,7
dalāhu,attaadlaah,8
dalāhu,iddaliih,5
dalāhu,iddallahu,4
dalāhu,LU₃ME,6
dalāhu,LU₃MEŠ,6
dalāhu,dalih,2
dalāhu,dalhat,3
dalāhu,dalhuka,3
dalāhu,LU₃.LU₃,7
dalāhu,dalahu,1
dalāhu,dulluhu,3
dalāhu,daliih,3
dalāhu,LU₃.MEŠ,7
dalāhu,u₂dallah₃,5
dalāhu,LU₃.LU₃ah,9
dalāhu,ittanaadlaah,10
dalāhu,GUG₂,6
dalāhu,duulhi,4
dalāhu,dul₆luh,4
dalāhu,addalhu,3
dalāhu,ittanaadlahu,8
dalāhu,dalhu,1
dalāhu,iddallah,5
bābtu,baabtu₄,3
bābtu,DAG.GI₄.A,9
bābtu,baabtim,4
bābtu,baabti,3
šūquru,šuqu₂riim,5
šūquru,šuquruti,3
šūquru,šuquru,1
šūquru,šuquri,2
mutellu,muttallu₄,3
mutellu,muttalli,3
mutellu,mutal₂latu₄,5
mutellu,mutal₂li,3
mutellu,mutal₂la,3
mutellu,mutal₂lu,2
mutellu,muttallu,2
mutellu,mutal₂lu₄,3
mutellu,muttal₂li,4
qadādu,qadiid,3
qadādu,uqṭaaddidaanni,10
qadādu,iqtadadu,3
qadādu,iqdudu₂ma,6
qadādu,GAM,6
qadādu,qadada,2
qadādu,quudduduuʾ,6
qadādu,qadadi,2
zêru,šuzurakuma,7
zêru,izzirru,4
zêru,iziršu₂,4
zêru,izeer,4
zêru,zeʾeru,3
zêru,zeer,3
lilissu,LILIZ,7
lilissu,lilisi,2
lilissu,liliis₃,2
lilissu,LILIS{zabar},12
lilissu,lilisu,1
nēbehu,{tug₂}IB₂.LA₂,13
nēbehu,TUG₂.IB₂.LAL,12
nēbehu,ne₂be₂hu,3
nēbehu,ne₂be₂haamma,8
nēbehu,{tug₂}ne₂be₂ehhu,11
nēbehu,ne₂be₂hi,4
nēbehu,ne₂be₂eh,5
kilīlu,GILIMšu₂nutima,13
kilīlu,kilili,2
šēpītu,šepit,3
šēpītu,šepitiia,5
šēpītu,šepeti,3
šēpītu,šepiit,4
šēpītu,šepitišu₂nu,7
mullilu,mullil,1
mullilu,mul(LIL)lilat,7
mullilu,mullilu,0
mullilu,mulilluu₂,4
mullilu,mulil,2
mullilu,IL₂.DUB₂,8
mullilu,mul(NAB)lil,6
kisallu,kisalli,1
kisallu,kisal,2
kisallu,kisallakama,5
kisallu,kisaal,2
kisallu,kisalla,1
arhussu,ITIussu,3
arhussu,ITI{+ussu},6
arhussu,ITI{+hu}ussu,7
arhussu,ITIus,5
alû ,ale₃MEŠ,5
alû ,aluu₂,3
alû ,a₂luu₂,4
namhāru,{dug}namhar,7
namhāru,namhara,2
makāru,imaqar,4
makāru,lišamkiir,7
makāru,immaakkaruma,7
makāru,tušamkara,6
usmû,{d}usmii,5
usmû,{d}sume₂e,7
usmû,{d}usme₂e,6
usmû,{d}{+ara}ara,12
usmû,u₂sumia,4
bussurtu,KA.DU₃.A,8
bussurtu,buusratsunu,6
bussurtu,busurat,3
sibkarû,siibkaruu₂,4
harû,haruu₂,3
sarhullu,sarhulu₄,2
sarhullu,{urudu}sarhullu₄,8
halālu,u₂hallallu,5
halālu,ihallulu,3
halālu,ihaalluul,5
halālu,halala,2
ibratu,ibrati,1
ibratu,UB.LIL₂.LA₂,11
ibratu,UB.LIL₂.LA,10
rukūbu,{ma₂}rukubu,6
rukūbu,{giš}MA₂.U₅,11
rukūbu,rukubu,1
rukūbu,rukubi,2
tābalu,tabalu,1
zarriqu,zaarriqat,3
zarriqu,zaarriqa,2
zarriqu,zaarriqa₂,3
gišru,gišri,1
gišru,gišrišu₂nu,5
zāratu,zaraat,3
appatu,appaat,2
appatu,appati,1
appatu,appatsu,1
appatu,appaatu₂,2
serqu,ser₂qi₂,3
serqu,sereq,2
serqu,siriq,3
serqu,ser₂qu,1
serqu,sir₃qa,3
serqu,ser₂qa,2
serqu,šeerqu,2
serqu,siirqu,2
serqu,ser₂quu₂a,4
kiništu,{lu₂}kinaaš₂ti,9
kiništu,{lu₂}kinaalti,9
mušhuššu,mušhuš,2
mušhuššu,{d}MUŠ.HUŠ,10
namzāqu,namzaqi₂šu₂nu,7
namzāqu,NIG₂.GAG.TI,11
namzāqu,namzaqi₂,3
namzāqu,{giš}namzaqu,6
zimru,ziimrika,4
sappu,sappu,0
sappu,sappa,1
Zabban,zaabbaan{ki},7
mētellūtu,me₂tellutu₄,4
aštapīru,SAG.GEME₂.ARAD,14
aštapīru,aš₂tapirika,5
kašāru,keširu,2
kašāru,kešir₂,3
kašāru,kušriin,5
kašāru,kušriinni,7
kašāru,takšir,4
šarku,šarka,1
tuššu,tuššu,0
tuššu,tušši,1
nidîtum,ni-di-tum,3
Mar-erṣetim,(I)-DUMU-er-ṣe-tim,10
mušēlû,mušeluu,3
mušēlû,mušeluua,4
mušēlû,mušelitu₄,5
mušēlû,mušeluu₂a,5
Itti-Šamaš-balaṭu,{m}KI{d}UTUTIN,17
Nabu-naṣir,{m}{d}+AGPAB,12
Nabu-naṣir,{m}{d}AGURI₃ir,12
Nabu-naṣir,{m}{d}+AGPAB{+ir},15
Nabu-naṣir,{m}{d}AGPAB,11
Ibnaya,{m}DU₃a,6
Ibnaya,{m}DU₃ia₂,8
Šukudu,{mul}GAG.SI.SA₂,14
Šukudu,{d}šukudu,4
Šukudu,{mul₄}KAK.SI.SA₂,15
Ummān-manda,ERIN₂manda,6
Ummān-manda,ERIN₂mandu,7
Ummān-manda,ERIMmanda,6
egītu,egita,2
tappû,tappee,2
tappû,tappišu,3
tappû,tappaa,2
tappû,tappušu₂,4
tappû,TABšu₂,6
tappû,TAB.BA.A.NI,11
tappû,TAB.BAšu,8
tappû,tappeešu₂,5
tappû,tappešu₂,4
tappû,tappeešu,4
tappû,tabba;ka,6
tappû,tappe₂e,3
tappû,tappuua,3
tappû,tappišuma,5
tappû,tappuu,2
ikkillu,ikkillišina,5
ikkillu,ikkillu,0
ikkillu,killu,2
ikkillu,ikkillašu₂,3
ikkillu,ikkillumma,3
kubšu,kuubši,2
kubšu,kuubšu,1
kubšu,kubuuš,2
kubšu,{tug₂}SAGŠU,10
kulūlu,kululiša₂,5
kulūlu,kululu,1
hammu,haammu,1
hammu,haamma,2
uršu,uršu₂,1
uršu,uršiim,3
uršu,uršiša₂,4
zabālu,uzzabbalama,7
zabālu,izzablu,3
zabālu,izabbil,4
zabālu,u₂saabbiilma,9
zabālu,izabbiluu,4
zabālu,azabbil,4
zabālu,zibili,3
zabālu,zaablu,2
zabālu,izabilu,2
zabālu,tuša₂azbalnimma,12
zabālu,u₂zabalma,5
gipšu,gipiš,2
gipšu,giipšu₂,2
sulummû,sulumme₂e,3
salmu,salmutu₄,3
rēqu,SU₃,4
muštašnintu,muštašnintu₄,1
ummatu,ummatim,2
ummatu,ummati,1
ummatu,ummaati,2
ummatu,ummatum,1
ummatu,ummatšu₂nu,4
šaqummiš,ša₂quummeš,3
šaqummiš,ša₂qummiš,1
kû,kuumma,5
kû,kuu,2
kû,ku(ŠU)ummu,9
Tilmun,DILMUN-NA,9
Tilmun,dilmun,1
ṣertu,ṣiriissu,5
arurtu,aruurtum,2
arurtu,aruurtu₂,2
arurtu,aruušti,3
ṣallummû,{mul₄}ṣallummuu₂,9
ṣallummû,ṣallumuu₂,3
sahālu,u₂sahhiil,6
sahālu,isahalšu₂,4
sahālu,u₂sahhaal(AH),9
sahālu,suuhhulu,4
sahālu,u₂sahila,4
sahālu,u₂sahalšu₂,5
mukillu,mukil₂,2
mukillu,SAG.HUL.HA.ZA,13
mukillu,{lu₂}mukil,7
mukillu,mukilSAGMUNUS.HUL,12
mukillu,mukillu,0
mukillu,MU,7
mukillu,SAG.HUL.HA.ZU,13
hamâṭum,ha-ma-ṭì-im,6
hamâṭum,li-ih-mu-ṭam,8
hamâṭum,hu-mu-uṭ,5
hamâṭum,i-ha-am-mu-uṭ,9
hamâṭum,ha-ma-a-ṭim,6
Kibri-Dagan,ki-ib-ri-(d)-da-gan,10
Kibri-Dagan,ri-(d)-da-gan,7
Kibri-Dagan,ki-ib,9
lâma,ma,2
lâma,la-a-ma,4
sinništum,MUNUS-MEŠ,9
sinništum,sí-in-ni-iš-tam,7
Babilim,RA-(ki),6
Babilim,(ki),6
Babilim,LÚ-KÁ-DINGIR-RA-(ki),19
Babilim,KÁ-DINGIR-(ki),13
Babilim,KÁ-DINGIR-RA,12
per'u,NUNUZ,5
per'u,NUNUZašu₂,8
per'u,piirhi,4
per'u,perʾu,1
per'u,{m}perʾu,4
per'u,periʾi,3
per'u,peerʾuša₂,5
ṣippatu,ṣippaati,2
ṣippatu,ṣippatišu₂,3
šanītu,šanitim,3
šanītu,ša₂nitu₄,3
būnu,bunaašu₂,5
būnu,buniia,4
būnu,bunu,1
būnu,bunišu₂,4
būnu,buu₂nu,3
būnu,bunika,4
būnu,buna,2
būnu,buniki,4
būnu,buunnika,6
būnu,buni,2
būnu,bunuka,3
hā'iṭu,haaaiṭu,3
hā'iṭu,haʾi₃{+i}it,9
hā'iṭu,haʾiṭu,2
hā'iṭu,haiṭu,2
gattu,gatta₆šu₂,4
gattu,gaadu,2
gattu,gattu₄,1
gattu,gaattu,1
gattu,gaattu₄,2
gattu,gattaki,3
gattu,gaattašin,5
gattu,gattašu₂,3
gattu,gatta,1
muttalliku,muttalliku,0
muttalliku,muttallika,1
muttalliku,GE₆.DU.DUta₅,12
zagidrû,ZA.GIN₃.DURU₅,13
bitqu,bitqu,0
Iddinaya,{m}MU{+na}a,8
Iddinaya,{m}ŠUM{+na},10
gallābu,{lu₂}ŠU.IMEŠ,12
gallābu,gallabu,1
Cambyses,{m}kam@vbuziia₂,12
Šihṭu,{d}GU₄.UD,9
Šihṭu,{mul}UDU.TIL.GU₄.UD,19
Šihṭu,{d}UDU.TIL.GU₄.UD,17
Šihṭu,GU₄.UD,6
Šihṭu,{mul}UDU.IDIM.GU₄.UD,20
Šihṭu,{mul}GU₄.UD,11
Niru,{d}niri,5
Niru,{mul₄}ŠUDUN,11
Niru,{mul}niru,6
Alluttu,{mul}ALLA,8
Alluttu,ALLA,6
Alluttu,{mul}AL.LUL,10
Alluttu,{mul}AL.LU₅,10
Alluttu,{mul₂}NAGAR,10
Alluttu,{mul₂}KUŠU₂,10
lapānu,UKU₂,6
lapānu,UKU₂in,6
lapānu,ilappiin,5
lapānu,ilappi₂in,6
lapānu,luulpuunmi,7
lapānu,UKU₃,6
lapānu,UKU₂ma,6
lapānu,ilapiin,4
umṣatu,SAMAG,6
umṣatu,umṣaati,2
umṣatu,umṣate,1
umṣatu,umṣatu₄,1
umṣatu,umṣatumma,3
siāqu,u₂siiqa,4
siāqu,isaaqa,4
siāqu,musiqi,4
siāqu,tusaaq,5
siāqu,issiqa,4
šapātu,išeppituuš,6
hubbušu,huubbuuš,3
hubbušu,huubbuša₂,3
naglabu,MAŠ.SILA₃ša₂,12
naglabu,MAŠ.QA,7
naglabu,MAŠ.SILA₃MEŠšu₂,14
naglabu,naglabu,0
naglabu,MAŠ.SILA₃MINšu₂,14
naglabu,MAŠ.SILA₃šu₂,11
naglabu,MAŠ.SIL₃,8
naglabu,BAR.SIL₃šu₂nu,12
naglabu,MAŠ.SILA₃MEŠ,12
naglabu,naggalapaaa,6
qurdu,quruussu,4
qurdu,qurdiki,3
qurdu,qu₂urdi,3
qurdu,qu₂urdiia,5
qurdu,qurdušu₂,3
qurdu,qurdeeka,4
qurdu,qurdiku,2
qurdu,qurudki,3
qurdu,qurad,2
dannūtu,dannuussuun,6
dannūtu,dannutu,1
dannūtu,dannutišu₂,4
dannūtu,dannuussu,4
dannūtu,dannaassu,4
dannūtu,dannuusa,4
dannūtu,dannutišu,3
šunhu,šuunhu,1
šunhu,{u₂}šuunʾu,6
